#RISULTATO DI ESECUZIONE SINGLE-NODE DEL TASK 3.2 SU FLIGHT_SAMPLE_CLEANED_PARQUET
#SPARKSQL

origin	month	voli_basso	avg_dep_basso	avg_arr_basso	voli_medio	avg_dep_medio	avg_arr_medio	voli_alto	avg_dep_alto	avg_arr_alto	causa_canc_piu_frequente
SAN	4	6	0.0	12.0	0	0.0	0.0	0	0.0	0.0	N/A
SAN	5	18	5.0	17.333333333333332	0	0.0	0.0	1	113.0	83.0	N/A
SAN	6	14	2.6666666666666665	10.5	1	56.0	44.0	1	103.0	88.0	N/A
SAN	7	10	3.0	5.0	4	28.75	39.0	2	87.0	84.0	N/A
SAN	8	6	13.0	11.5	1	39.0	25.0	1	64.0	72.0	N/A
SAN	9	13	6.0	7.333333333333333	2	35.5	30.0	1	95.0	83.0	N/A
SAN	10	6	4.0	11.0	2	33.0	42.0	0	0.0	0.0	N/A
SAN	11	12	1.0	5.5	2	26.5	12.5	1	82.0	73.0	N/A
SAN	12	4	1.0	9.0	0	0.0	0.0	0	0.0	0.0	N/A
SAT	1	2	0.0	5.5	0	0.0	0.0	0	0.0	0.0	N/A
SAT	2	2	11.0	0.0	0	0.0	0.0	0	0.0	0.0	N/A
SAT	3	3	0.0	0.0	0	0.0	0.0	0	0.0	0.0	N/A
SAT	4	7	3.0	1.0	1	38.0	36.0	0	0.0	0.0	N/A
SAT	5	3	3.5	7.0	1	15.0	4.0	0	0.0	0.0	N/A
SAT	6	7	8.0	18.5	0	0.0	0.0	1	81.0	70.0	N/A
SAT	7	3	0.0	0.0	3	24.0	32.333333333333336	0	0.0	0.0	N/A
SAT	8	4	0.0	0.0	0	0.0	0.0	0	0.0	0.0	N/A
SAT	9	6	0.0	0.0	2	26.5	23.0	1	68.0	48.0	N/A
SAT	10	5	5.5	1.0	0	0.0	0.0	0	0.0	0.0	N/A
SAT	11	3	0.0	0.0	0	0.0	0.0	0	0.0	0.0	N/A
SAT	12	2	4.0	0.0	0	0.0	0.0	0	0.0	0.0	N/A
SAV	1	2	0.0	0.0	0	0.0	0.0	0	0.0	0.0	N/A
SAV	2	4	0.0	0.0	0	0.0	0.0	0	0.0	0.0	N/A
SAV	4	1	3.0	6.0	0	0.0	0.0	0	0.0	0.0	N/A
SAV	5	2	1.0	54.0	1	60.0	52.0	2	97.0	91.5	N/A
SAV	6	1	0.0	0.0	0	0.0	0.0	0	0.0	0.0	N/A
SAV	7	0	0.0	0.0	0	0.0	0.0	1	92.0	92.0	N/A
SAV	8	1	0.0	0.0	0	0.0	0.0	0	0.0	0.0	N/A
SAV	9	1	0.0	0.0	0	0.0	0.0	0	0.0	0.0	N/A
SAV	10	5	0.0	0.0	0	0.0	0.0	0	0.0	0.0	N/A
SAV	11	3	1.0	1.0	1	39.0	31.0	0	0.0	0.0	N/A
SAV	12	4	6.0	6.0	1	18.0	0.0	0	0.0	0.0	N/A
SBA	1	1	0.0	0.0	0	0.0	0.0	0	0.0	0.0	N/A
SBA	2	2	0.0	0.0	0	0.0	0.0	1	147.0	180.0	N/A
SBA	5	1	0.0	11.0	0	0.0	0.0	0	0.0	0.0	N/A
SBA	8	1	0.0	0.0	0	0.0	0.0	0	0.0	0.0	N/A
SBA	9	2	8.0	0.0	0	0.0	0.0	0	0.0	0.0	N/A
SBA	11	1	0.0	0.0	0	0.0	0.0	0	0.0	0.0	N/A
SBA	12	1	0.0	0.0	0	0.0	0.0	0	0.0	0.0	N/A
SBN	3	1	0.0	0.0	0	0.0	0.0	0	0.0	0.0	N/A
SBN	9	0	0.0	0.0	1	56.0	55.0	0	0.0	0.0	N/A
SBN	10	2	7.0	0.0	0	0.0	0.0	0	0.0	0.0	N/A
SBN	11	2	0.0	28.0	0	0.0	0.0	0	0.0	0.0	N/A
SBN	12	1	4.0	0.0	0	0.0	0.0	0	0.0	0.0	N/A
SBP	4	1	0.0	0.0	0	0.0	0.0	0	0.0	0.0	N/A
SBP	5	1	0.0	1.0	0	0.0	0.0	0	0.0	0.0	N/A
SBP	9	2	0.0	0.0	0	0.0	0.0	0	0.0	0.0	N/A
SBP	10	1	0.0	0.0	0	0.0	0.0	0	0.0	0.0	N/A
SBP	11	1	0.0	0.0	0	0.0	0.0	0	0.0	0.0	N/A
SBP	12	1	0.0	0.0	0	0.0	0.0	0	0.0	0.0	N/A
SCE	7	1	0.0	0.0	0	0.0	0.0	0	0.0	0.0	N/A
SCK	4	0	0.0	0.0	0	0.0	0.0	1	100.0	105.0	N/A
SDF	1	1	0.0	0.0	0	0.0	0.0	1	406.0	397.0	N/A
SDF	2	2	0.0	0.0	0	0.0	0.0	0	0.0	0.0	N/A
SDF	3	3	6.0	0.0	1	20.0	9.0	0	0.0	0.0	N/A
SDF	4	3	7.0	15.0	0	0.0	0.0	0	0.0	0.0	N/A
SDF	5	0	0.0	0.0	0	0.0	0.0	1	143.0	134.0	N/A
SDF	6	4	8.0	0.0	0	0.0	0.0	2	1042.0	1034.5	N/A
SDF	7	4	0.0	3.0	0	0.0	0.0	0	0.0	0.0	N/A
SDF	8	3	1.0	42.0	0	0.0	0.0	0	0.0	0.0	N/A
SDF	9	2	0.0	3.0	0	0.0	0.0	1	68.0	91.0	N/A
SDF	10	2	0.0	1.0	0	0.0	0.0	0	0.0	0.0	N/A
SDF	11	4	4.0	1.0	0	0.0	0.0	0	0.0	0.0	N/A
SDF	12	2	0.0	0.0	0	0.0	0.0	1	161.0	162.0	N/A
SEA	1	8	4.0	40.0	2	31.0	24.5	2	137.5	140.0	N/A
SEA	2	13	6.0	13.4	0	0.0	0.0	0	0.0	0.0	N/A
SEA	3	13	6.5	5.5	1	22.0	21.0	0	0.0	0.0	N/A
SEA	4	12	4.75	13.25	4	32.25	23.666666666666668	0	0.0	0.0	N/A
SEA	5	13	8.333333333333334	7.666666666666667	2	25.5	18.5	1	202.0	217.0	N/A
SEA	6	19	7.5	17.75	4	28.5	22.0	1	63.0	40.0	N/A
SEA	7	19	3.8	4.5	10	28.5	22.6	0	0.0	0.0	N/A
SEA	8	16	7.4	8.875	2	34.5	33.0	1	63.0	54.0	N/A
SEA	9	14	3.3333333333333335	3.0	5	31.4	28.75	0	0.0	0.0	N/A
SEA	10	11	3.0	9.666666666666666	3	27.666666666666668	22.333333333333332	1	73.0	61.0	N/A
SEA	11	13	1.0	12.333333333333334	1	17.0	12.0	0	0.0	0.0	N/A
SEA	12	12	6.5	12.0	0	0.0	0.0	1	84.0	92.0	N/A
SFB	1	3	0.0	0.0	0	0.0	0.0	0	0.0	0.0	N/A
SFB	2	3	12.0	13.0	1	39.0	51.0	0	0.0	0.0	N/A
SFB	4	3	14.0	19.0	0	0.0	0.0	0	0.0	0.0	N/A
SFB	11	1	4.0	1.0	0	0.0	0.0	1	113.0	116.0	N/A
SFO	1	14	12.0	3.0	3	33.0	30.0	0	0.0	0.0	N/A
SFO	2	11	7.666666666666667	9.0	2	24.0	7.0	0	0.0	0.0	N/A
SFO	3	9	2.0	8.0	2	41.5	38.5	0	0.0	0.0	N/A
SFO	4	10	9.5	14.0	5	34.6	34.6	2	132.5	126.0	N/A
SFO	5	10	6.5	16.0	0	0.0	0.0	0	0.0	0.0	N/A
SFO	6	10	11.0	14.0	1	29.0	5.0	1	65.0	51.0	N/A
SFO	7	14	7.333333333333333	8.25	1	55.0	65.0	2	422.0	416.0	N/A
SFO	8	8	10.0	14.0	2	18.5	9.0	1	134.0	134.0	N/A
SFO	9	15	9.5	16.666666666666668	2	17.5	3.0	2	111.0	116.0	N/A
SFO	10	15	9.5	4.666666666666667	3	31.333333333333332	23.666666666666668	0	0.0	0.0	N/A
SFO	11	12	13.0	12.5	5	31.2	29.0	3	97.33333333333333	92.66666666666667	N/A
SFO	12	16	2.25	15.0	2	39.0	28.0	2	111.5	112.0	N/A
SGF	1	0	0.0	0.0	0	0.0	0.0	1	79.0	85.0	N/A
SGF	3	2	0.0	0.0	0	0.0	0.0	0	0.0	0.0	N/A
SGF	6	0	0.0	0.0	1	29.0	21.0	0	0.0	0.0	N/A
SGF	7	2	0.0	0.0	0	0.0	0.0	1	99.0	99.0	N/A
SGF	9	2	0.0	0.0	0	0.0	0.0	0	0.0	0.0	N/A
SGF	11	1	0.0	0.0	0	0.0	0.0	0	0.0	0.0	N/A
SGU	1	1	0.0	0.0	0	0.0	0.0	0	0.0	0.0	N/A
SGU	8	1	0.0	0.0	1	32.0	19.0	0	0.0	0.0	N/A
SGU	9	1	0.0	0.0	0	0.0	0.0	0	0.0	0.0	N/A
SGU	11	0	0.0	0.0	0	0.0	0.0	1	246.0	221.0	N/A
SGU	12	1	0.0	0.0	0	0.0	0.0	0	0.0	0.0	N/A
SHV	1	1	1.0	5.0	0	0.0	0.0	1	150.0	168.0	N/A
SHV	8	1	0.0	0.0	0	0.0	0.0	0	0.0	0.0	N/A
SHV	10	2	0.0	0.0	0	0.0	0.0	0	0.0	0.0	N/A
SHV	11	1	6.0	0.0	0	0.0	0.0	0	0.0	0.0	N/A
SIT	7	1	0.0	0.0	0	0.0	0.0	0	0.0	0.0	N/A
SJC	1	4	0.0	31.0	1	42.0	28.0	1	68.0	65.0	N/A
SJC	2	4	4.5	0.0	0	0.0	0.0	0	0.0	0.0	N/A
SJC	3	3	5.0	0.0	1	24.0	32.0	0	0.0	0.0	N/A
SJC	4	2	6.0	0.0	1	18.0	1.0	1	231.0	217.0	N/A
SJC	5	7	1.0	5.0	1	24.0	25.0	1	204.0	198.0	N/A
SJC	6	7	2.0	22.0	0	0.0	0.0	1	121.0	112.0	N/A
SJC	7	6	8.333333333333334	1.0	1	46.0	32.0	0	0.0	0.0	N/A
SJC	8	6	7.0	10.0	0	0.0	0.0	0	0.0	0.0	N/A
SJC	9	6	5.666666666666667	5.25	0	0.0	0.0	0	0.0	0.0	N/A
SJC	10	10	8.0	6.0	0	0.0	0.0	0	0.0	0.0	N/A
SJC	11	2	0.0	18.0	0	0.0	0.0	0	0.0	0.0	N/A
SJC	12	4	0.0	9.0	2	35.5	45.0	0	0.0	0.0	N/A
SJT	2	1	0.0	0.0	0	0.0	0.0	0	0.0	0.0	N/A
SJT	8	1	7.0	0.0	0	0.0	0.0	0	0.0	0.0	N/A
SJU	1	2	0.0	7.0	2	23.5	36.0	0	0.0	0.0	N/A
SJU	2	5	3.0	16.0	0	0.0	0.0	0	0.0	0.0	N/A
SJU	3	3	5.0	4.0	1	51.0	43.0	1	433.0	474.0	N/A
SJU	4	3	14.0	42.0	0	0.0	0.0	0	0.0	0.0	N/A
SJU	5	3	0.0	30.0	0	0.0	0.0	0	0.0	0.0	N/A
SJU	6	9	3.5	28.5	0	0.0	0.0	0	0.0	0.0	N/A
SJU	7	6	12.0	3.0	2	26.5	18.5	1	569.0	542.0	N/A
SJU	8	2	0.0	0.0	1	21.0	16.0	1	76.0	71.0	N/A
SJU	9	2	3.5	0.0	0	0.0	0.0	0	0.0	0.0	N/A
SJU	10	2	0.0	0.0	1	15.0	0.0	0	0.0	0.0	N/A
SJU	11	1	0.0	0.0	1	16.0	0.0	0	0.0	0.0	N/A
SJU	12	6	9.0	3.0	0	0.0	0.0	0	0.0	0.0	N/A
SLC	1	8	1.0	5.0	2	29.5	17.0	1	385.0	375.0	N/A
SLC	2	6	0.0	0.0	2	28.5	22.5	0	0.0	0.0	N/A
SLC	3	12	9.0	5.333333333333333	0	0.0	0.0	0	0.0	0.0	N/A
SLC	4	9	0.0	8.5	1	17.0	36.0	0	0.0	0.0	N/A
SLC	5	12	4.0	7.333333333333333	2	31.5	32.5	1	136.0	133.0	N/A
SLC	6	8	7.0	10.333333333333334	1	18.0	3.0	1	94.0	85.0	N/A
SLC	7	5	6.0	6.0	1	39.0	30.0	0	0.0	0.0	N/A
SLC	8	7	7.0	2.0	0	0.0	0.0	2	125.5	101.0	N/A
SLC	9	13	6.333333333333333	5.75	2	33.0	23.5	0	0.0	0.0	N/A
SLC	10	11	0.0	6.5	0	0.0	0.0	1	140.0	135.0	N/A
SLC	11	8	10.0	2.0	0	0.0	0.0	1	224.0	219.0	N/A
SLC	12	14	0.0	18.0	0	0.0	0.0	0	0.0	0.0	N/A
SLN	9	1	0.0	0.0	0	0.0	0.0	0	0.0	0.0	N/A
SMF	1	6	10.0	17.0	1	37.0	20.0	0	0.0	0.0	N/A
SMF	2	7	8.25	9.5	2	26.0	14.0	1	76.0	92.0	N/A
SMF	3	6	0.0	0.0	1	49.0	42.0	0	0.0	0.0	N/A
SMF	4	13	8.5	5.0	2	37.0	29.5	0	0.0	0.0	N/A
SMF	5	4	2.0	0.0	1	19.0	4.0	0	0.0	0.0	N/A
SMF	6	8	4.5	0.0	0	0.0	0.0	1	71.0	58.0	N/A
SMF	7	6	10.0	2.5	1	35.0	22.0	0	0.0	0.0	N/A
SMF	8	8	4.0	4.5	0	0.0	0.0	1	208.0	189.0	N/A
SMF	9	4	2.0	8.0	0	0.0	0.0	0	0.0	0.0	N/A
SMF	10	12	9.0	54.0	1	26.0	36.0	0	0.0	0.0	N/A
SMF	11	8	9.666666666666666	14.0	0	0.0	0.0	0	0.0	0.0	N/A
SMF	12	3	0.0	1.0	0	0.0	0.0	1	111.0	118.0	N/A
SNA	1	2	0.0	0.0	0	0.0	0.0	0	0.0	0.0	N/A
SNA	2	2	0.0	0.0	0	0.0	0.0	1	297.0	283.0	N/A
SNA	3	2	0.0	9.0	0	0.0	0.0	0	0.0	0.0	N/A
SNA	4	2	0.0	0.0	0	0.0	0.0	0	0.0	0.0	N/A
SNA	5	1	0.0	0.0	1	22.0	10.0	0	0.0	0.0	N/A
SNA	6	3	0.0	0.0	1	24.0	25.0	3	119.0	97.0	N/A
SNA	7	5	0.0	0.0	0	0.0	0.0	1	71.0	74.0	N/A
SNA	8	3	5.0	16.0	1	60.0	49.0	0	0.0	0.0	N/A
SNA	9	2	9.0	0.0	0	0.0	0.0	0	0.0	0.0	N/A
SNA	10	6	1.5	0.0	1	32.0	29.0	1	88.0	74.0	N/A
SNA	11	3	0.0	0.0	1	17.0	5.0	0	0.0	0.0	N/A
SNA	12	5	10.0	13.0	0	0.0	0.0	1	343.0	337.0	N/A
SPI	12	1	3.0	19.0	0	0.0	0.0	0	0.0	0.0	N/A
SPS	4	1	0.0	0.0	0	0.0	0.0	0	0.0	0.0	N/A
SRQ	2	1	0.0	0.0	0	0.0	0.0	1	81.0	76.0	N/A
SRQ	3	5	4.0	49.0	0	0.0	0.0	0	0.0	0.0	N/A
SRQ	4	5	4.5	6.0	1	53.0	49.0	0	0.0	0.0	N/A
SRQ	5	2	2.0	0.0	0	0.0	0.0	0	0.0	0.0	N/A
SRQ	6	1	0.0	0.0	1	30.0	22.0	0	0.0	0.0	N/A
SRQ	7	1	1.0	5.0	0	0.0	0.0	0	0.0	0.0	N/A
SRQ	8	2	0.0	0.0	0	0.0	0.0	1	129.0	173.0	N/A
SRQ	9	1	0.0	0.0	0	0.0	0.0	0	0.0	0.0	N/A
SRQ	10	1	0.0	0.0	0	0.0	0.0	0	0.0	0.0	N/A
SRQ	11	2	2.0	26.0	0	0.0	0.0	0	0.0	0.0	N/A
SRQ	12	3	12.0	21.0	1	31.0	25.0	1	75.0	119.0	N/A
STL	1	3	0.0	0.0	1	25.0	9.0	0	0.0	0.0	N/A
STL	2	4	14.0	22.0	1	21.0	18.0	0	0.0	0.0	N/A
STL	3	2	0.0	0.0	0	0.0	0.0	1	135.0	130.0	N/A
STL	4	4	6.5	3.5	0	0.0	0.0	0	0.0	0.0	N/A
STL	5	5	0.0	9.0	0	0.0	0.0	1	186.0	197.0	N/A
STL	6	5	1.0	0.0	2	25.0	28.5	0	0.0	0.0	N/A
STL	7	6	11.0	9.5	3	33.0	43.0	1	173.0	157.0	N/A
STL	8	8	5.0	2.0	1	22.0	23.0	0	0.0	0.0	N/A
STL	9	7	8.666666666666666	8.0	0	0.0	0.0	0	0.0	0.0	N/A
STL	10	4	0.0	0.0	0	0.0	0.0	1	150.0	141.0	N/A
STL	11	13	7.5	5.5	1	34.0	43.0	0	0.0	0.0	N/A
STL	12	5	3.5	12.0	0	0.0	0.0	0	0.0	0.0	N/A
STS	1	1	0.0	0.0	0	0.0	0.0	0	0.0	0.0	N/A
STS	3	1	0.0	0.0	1	49.0	43.0	0	0.0	0.0	N/A
STT	1	1	0.0	0.0	1	21.0	39.0	0	0.0	0.0	N/A
STT	3	3	0.0	0.0	0	0.0	0.0	0	0.0	0.0	N/A
STT	4	2	0.0	0.0	0	0.0	0.0	0	0.0	0.0	N/A
STT	5	2	0.0	0.0	0	0.0	0.0	0	0.0	0.0	N/A
STT	6	0	0.0	0.0	0	0.0	0.0	1	96.0	75.0	N/A
SUN	2	1	0.0	0.0	0	0.0	0.0	0	0.0	0.0	N/A
SUN	5	1	0.0	0.0	0	0.0	0.0	0	0.0	0.0	N/A
SUN	12	1	0.0	0.0	0	0.0	0.0	0	0.0	0.0	N/A
SUX	4	1	0.0	0.0	0	0.0	0.0	0	0.0	0.0	N/A
SWO	9	1	0.0	0.0	0	0.0	0.0	0	0.0	0.0	N/A
SYR	1	3	0.0	9.0	0	0.0	0.0	0	0.0	0.0	N/A
SYR	2	2	0.0	0.0	0	0.0	0.0	0	0.0	0.0	N/A
SYR	3	1	9.0	4.0	1	21.0	33.0	0	0.0	0.0	N/A
SYR	4	2	0.0	0.0	0	0.0	0.0	0	0.0	0.0	N/A
SYR	5	1	0.0	0.0	0	0.0	0.0	0	0.0	0.0	N/A
SYR	6	1	0.0	0.0	0	0.0	0.0	0	0.0	0.0	N/A
SYR	8	4	0.0	2.0	0	0.0	0.0	0	0.0	0.0	N/A
SYR	9	2	4.0	1.0	1	20.0	69.0	1	64.0	106.0	N/A
SYR	10	3	0.0	0.0	0	0.0	0.0	0	0.0	0.0	N/A
SYR	11	2	0.0	4.0	1	22.0	4.0	0	0.0	0.0	N/A
SYR	12	2	0.0	0.0	0	0.0	0.0	0	0.0	0.0	N/A
TLH	1	1	0.0	0.0	0	0.0	0.0	0	0.0	0.0	N/A
TLH	3	1	0.0	0.0	0	0.0	0.0	0	0.0	0.0	N/A
TLH	5	1	0.0	0.0	0	0.0	0.0	0	0.0	0.0	N/A
TLH	6	0	0.0	0.0	0	0.0	0.0	1	146.0	194.0	N/A
TLH	7	1	0.0	0.0	0	0.0	0.0	0	0.0	0.0	N/A
TLH	9	1	0.0	0.0	0	0.0	0.0	0	0.0	0.0	N/A
TLH	10	2	0.0	0.0	0	0.0	0.0	0	0.0	0.0	N/A
TLH	11	2	9.0	14.0	0	0.0	0.0	0	0.0	0.0	N/A
TOL	9	0	0.0	0.0	1	57.0	42.0	0	0.0	0.0	N/A
TPA	1	13	11.0	14.0	0	0.0	0.0	3	134.66666666666666	121.0	N/A
TPA	2	7	2.0	3.0	0	0.0	0.0	0	0.0	0.0	N/A
TPA	3	7	4.666666666666667	1.0	2	40.0	71.0	0	0.0	0.0	N/A
TPA	4	9	6.333333333333333	6.5	0	0.0	0.0	0	0.0	0.0	N/A
TPA	5	8	0.0	8.0	2	56.5	53.5	2	112.5	101.0	N/A
TPA	6	7	7.0	11.25	2	38.5	27.5	0	0.0	0.0	N/A
TPA	7	9	5.5	11.333333333333334	5	24.2	19.0	1	268.0	271.0	N/A
TPA	8	6	4.0	0.0	1	18.0	5.0	0	0.0	0.0	N/A
TPA	9	7	10.5	24.0	0	0.0	0.0	0	0.0	0.0	N/A
TPA	10	8	7.666666666666667	9.0	0	0.0	0.0	0	0.0	0.0	N/A
TPA	11	10	9.0	2.0	0	0.0	0.0	1	290.0	277.0	N/A
TPA	12	9	8.0	13.333333333333334	1	59.0	48.0	0	0.0	0.0	N/A
TRI	3	1	0.0	0.0	0	0.0	0.0	0	0.0	0.0	N/A
TRI	7	1	0.0	0.0	0	0.0	0.0	1	268.0	257.0	N/A
TRI	8	1	0.0	0.0	0	0.0	0.0	0	0.0	0.0	N/A
TTN	1	0	0.0	0.0	1	57.0	39.0	0	0.0	0.0	N/A
TTN	2	0	0.0	0.0	1	20.0	11.0	0	0.0	0.0	N/A
TTN	3	1	0.0	0.0	0	0.0	0.0	0	0.0	0.0	N/A
TUL	1	0	0.0	0.0	2	43.0	79.5	0	0.0	0.0	N/A
TUL	3	1	0.0	0.0	0	0.0	0.0	0	0.0	0.0	N/A
TUL	4	1	0.0	0.0	0	0.0	0.0	0	0.0	0.0	N/A
TUL	5	2	0.0	0.0	0	0.0	0.0	0	0.0	0.0	N/A
TUL	7	4	0.0	0.0	1	17.0	23.0	0	0.0	0.0	N/A
TUL	8	2	9.0	17.0	0	0.0	0.0	0	0.0	0.0	N/A
TUL	10	5	0.0	7.0	0	0.0	0.0	0	0.0	0.0	N/A
TUL	11	2	7.0	0.0	2	17.5	9.5	0	0.0	0.0	N/A
TUS	2	3	0.0	4.0	0	0.0	0.0	0	0.0	0.0	N/A
TUS	3	2	0.0	1.0	0	0.0	0.0	0	0.0	0.0	N/A
TUS	4	1	0.0	0.0	0	0.0	0.0	0	0.0	0.0	N/A
TUS	5	1	0.0	0.0	0	0.0	0.0	0	0.0	0.0	N/A
TUS	6	1	0.0	0.0	0	0.0	0.0	0	0.0	0.0	N/A
TUS	7	1	0.0	0.0	0	0.0	0.0	0	0.0	0.0	N/A
TUS	8	1	0.0	0.0	1	21.0	16.0	0	0.0	0.0	N/A
TUS	9	1	0.0	0.0	0	0.0	0.0	0	0.0	0.0	N/A
TUS	10	2	0.0	0.0	0	0.0	0.0	0	0.0	0.0	N/A
TUS	11	2	0.0	6.0	1	45.0	28.0	1	122.0	129.0	N/A
TUS	12	3	0.0	17.5	1	27.0	12.0	0	0.0	0.0	N/A
TVC	8	0	0.0	0.0	1	34.0	32.0	0	0.0	0.0	N/A
TVC	9	1	0.0	0.0	0	0.0	0.0	0	0.0	0.0	N/A
TVC	10	1	0.0	0.0	0	0.0	0.0	0	0.0	0.0	N/A
TWF	4	1	0.0	0.0	0	0.0	0.0	0	0.0	0.0	N/A
TWF	11	1	0.0	17.0	0	0.0	0.0	0	0.0	0.0	N/A
TYR	4	1	0.0	23.0	0	0.0	0.0	0	0.0	0.0	N/A
TYR	6	0	0.0	0.0	0	0.0	0.0	1	181.0	173.0	N/A
TYR	7	1	0.0	3.0	0	0.0	0.0	0	0.0	0.0	N/A
TYS	1	0	0.0	0.0	0	0.0	0.0	1	63.0	85.0	N/A
TYS	3	1	0.0	0.0	1	18.0	0.0	1	65.0	49.0	N/A
TYS	4	2	0.0	0.0	0	0.0	0.0	0	0.0	0.0	N/A
TYS	5	1	0.0	0.0	0	0.0	0.0	0	0.0	0.0	N/A
TYS	7	3	9.0	72.0	1	35.0	27.0	0	0.0	0.0	N/A
TYS	8	2	0.0	0.0	0	0.0	0.0	0	0.0	0.0	N/A
TYS	9	2	1.0	0.0	0	0.0	0.0	0	0.0	0.0	N/A
TYS	10	1	0.0	0.0	0	0.0	0.0	0	0.0	0.0	N/A
TYS	11	2	13.0	14.0	0	0.0	0.0	0	0.0	0.0	N/A
VCT	9	1	0.0	0.0	0	0.0	0.0	0	0.0	0.0	N/A
VCT	11	0	0.0	0.0	0	0.0	0.0	1	317.0	328.0	N/A
VPS	2	1	0.0	0.0	0	0.0	0.0	0	0.0	0.0	N/A
VPS	4	1	0.0	0.0	0	0.0	0.0	0	0.0	0.0	N/A
VPS	6	2	4.0	7.0	0	0.0	0.0	0	0.0	0.0	N/A
VPS	7	1	0.0	0.0	0	0.0	0.0	1	183.0	190.0	N/A
VPS	8	1	0.0	0.0	0	0.0	0.0	0	0.0	0.0	N/A
VPS	10	0	0.0	0.0	1	19.0	20.0	0	0.0	0.0	N/A
VPS	12	1	0.0	7.0	0	0.0	0.0	0	0.0	0.0	N/A
WRG	7	1	0.0	0.0	0	0.0	0.0	0	0.0	0.0	N/A
WYS	6	1	0.0	0.0	0	0.0	0.0	0	0.0	0.0	N/A
XNA	3	2	0.0	6.0	0	0.0	0.0	0	0.0	0.0	N/A
XNA	4	3	0.0	5.0	0	0.0	0.0	0	0.0	0.0	N/A
XNA	5	1	0.0	0.0	0	0.0	0.0	0	0.0	0.0	N/A
XNA	6	1	0.0	0.0	0	0.0	0.0	0	0.0	0.0	N/A
XNA	7	3	9.0	20.0	0	0.0	0.0	0	0.0	0.0	N/A
XNA	8	1	0.0	0.0	0	0.0	0.0	0	0.0	0.0	N/A
XNA	9	3	0.0	0.0	0	0.0	0.0	0	0.0	0.0	N/A
XNA	10	3	0.0	0.0	0	0.0	0.0	0	0.0	0.0	N/A
XNA	12	1	0.0	0.0	1	29.0	13.0	0	0.0	0.0	N/A
XWA	4	1	0.0	0.0	0	0.0	0.0	0	0.0	0.0	N/A
XWA	8	1	0.0	0.0	0	0.0	0.0	0	0.0	0.0	N/A
YUM	3	0	0.0	0.0	0	0.0	0.0	1	433.0	425.0	N/A
YUM	4	1	0.0	0.0	0	0.0	0.0	0	0.0	0.0	N/A
YUM	7	1	0.0	5.0	0	0.0	0.0	0	0.0	0.0	N/A
YUM	11	1	0.0	0.0	0	0.0	0.0	0	0.0	0.0	N/A
